ID;leftContext;node;rightContext;truth
180;"ende . amen . IN LETANIA MAIORE . Þas dagas sind gehatene . letanię . þæt sind gebeddagas . on þisum dagum we sceolon gebiddan ure eorðlicra wæstma . genihtsumnysse : &amp; us sylfum gesundfulnysse &amp; sibbe . &amp; þæt git mare is ure synna forgifenysse . We rædað on";bocum;"þæt þeos gehealdsumnyss wurde aræred on ðone timan þe gelamp on anre byrig þe Uigenna is gecweden micel eorðstyrung . &amp; feollon cyrcan &amp; hus . &amp; comon wilde beran &amp; wulfas &amp; abiton þæs folces micelne dæl : &amp; þæs cynges botl wearð mid heofenlicum fyre forbærnd . Þa";plural
181;"com . &amp; man wearð geweaxen . Ða þa he wæs þrittig wintra eald on þære menniscnysse . ða began he to wyrcenne wundra &amp; geceas þa twelf leorningcnihtas þa ðe we apostolas hatað þa wæron mid him æfre syððan &amp; he him tæhte ealne ðone wisdom þe on halgum";bocum;"stent . &amp; þurh hi ealne cristendom astealde . Ða cwædon hi to þam hælende . Leof tæce us hu we magon us gebiddan . Ða andwyrde se hælend &amp; þus cwæð . Gebiddað eow mid þisum wordum to minum fæder . &amp; to eowerum fæder Gode ælmihtigum . PATER";plural
182;"eadmodnys þas mihte . &amp; þæra enta modignyss geearnode gescyndnysse . Se halga gast wæs æteowod ofer þam apostolon on fyres hiwe . &amp; ofer Criste on his fulluhte on anre culfran anlicnysse . Hwi ofer Criste on culfran hiwe ? Hwi ofer Cristes hirede on fyres gelicnysse ? On";bocum;"is geredd be þam fugelcynne þæt his gecynd is swiðe bylewite &amp; unscæðði &amp; gesibsum . Se hælend is ealles mancynnes dema : ac he ne com na to demenne mancynn swa swa he sylf cwæð . ac to gehælenne . Gif he þa wolde deman mancynn þa ða he";plural
183;"twam wifmannum awrat se ylca Hieronimus menigfealde trahtbec . for þan ðe hi wæron haliges lifes menn &amp; swiðe gecneordlæcende on boclicum smeagungum . Ðes Hieronimus wæs halig sacerd &amp; getogen on hebreiscum gereorde . &amp; on greciscum . &amp; on ledenum fulfremedlice &amp; he awende ure bibliothecan of hebreiscum";bocum;"to ledenspræce . He is se fyrmesta wealgstod betwux hebreiscum . &amp; grecum . &amp; ledenwarum . twa &amp; hundseofontig boca þære ealdan æ . &amp; þære niwan he awende on Leden to anre bibliothecan buton oþrum menigfealdum trahtbocum þe he mid gecneordum andgite deopþancellice asmeade . Ða æt nextan";plural
184;"boclicum smeagungum . Ðes Hieronimus wæs halig sacerd &amp; getogen on hebreiscum gereorde . &amp; on greciscum . &amp; on ledenum fulfremedlice &amp; he awende ure bibliothecan of hebreiscum bocum to ledenspræce . He is se fyrmesta wealgstod betwux hebreiscum . &amp; grecum . &amp; ledenwarum . twa &amp; hundseofontig";boca;"þære ealdan æ . &amp; þære niwan he awende on Leden to anre bibliothecan buton oþrum menigfealdum trahtbocum þe he mid gecneordum andgite deopþancellice asmeade . Ða æt nextan he dihte þisne pistol to þære halgan wydewan Paulam . &amp; to þam Godes mædene Eustochium hyre dehter &amp; to eallum";plural
185;"ðonne þa gehiwedan leasunge for soðre race underfoð . Soðlice fram anginne þæs halgan godspelles ge leornodon hu se heahengel Gabrihel þam eadigan mædene Marian þæs heofonlican æþelinges acennednysse gecydde . &amp; þæs hælendes wundra . &amp; þære gesæligan cennestran þenunge . &amp; hyre lifes dæda on þam feower godspellicum";bocum;"ge swutellice oncneowon . Iohannes se godspellere awrat on Cristes þrowunge . þæt he sylf &amp; Maria stodon mid dreorigum mode wið ðære halgan rode þe se hælend on gefæstnod wæs . Ða cwæð he to his agenre meder . þu fæmne . efne her is þin sunu . Eft";plural
186;"of deaðe arise . Cwædon þeah gehwylce lareowas þæt hyre sunu . se þe on þam ðriddan dæge mihtilice of deaðe aras . þæt he eac his moder lichaman of deaðe arærde . &amp; mid undeadlicum wuldre on heofenan rice gelogode . Eac swa gelice forwel menige lareowas on heora";bocum;setton be þam geedcucedum mannum þe mid Criste of deaðe arison þæt hi ecelice arærede sind . Witodlice hi andetton þæt ða aræredan menn næron soðfæste gewitan Cristes æristes buton hi wæron ecelice arærede . Ne wiðcweþe we be þære eadigan Marian þa ecan æriste þeah for wærscipe gehealdenum geleafan;plural
187;soðfæste gewitan Cristes æristes buton hi wæron ecelice arærede . Ne wiðcweþe we be þære eadigan Marian þa ecan æriste þeah for wærscipe gehealdenum geleafan us gedafenað þæt we hit wenon swiþor þonne we unrædlice hit geseþan . þæt ðe is uncuð buton ælcere fræcednysse . We rædað gehwær on;bocum;"þæt forwel oft englas comon to goddra manna forðsiþe . &amp; mid gastlicum lofsangum heora sawla to heofenum gelæddon . &amp; þæt gyt swutelicor is : men gehyrdon on þam forðsiðe wæpmanna sang . &amp; wimmanna sang mid micclum leohte . &amp; swetum bræðe . On þam is cuð þæt";plural
188;"gehyrenne . Nu ne onhagað us na swiðor be ðam to sprecenne . ac we wyllað sume oþre trymminge be þære mæran Godes meder gereccan . to eowre gebetrunge . Soðlice Maria is se mæsta frofer &amp; fultum cristenra manna þæt is forwel oft geswutelod . swa swa we on";bocum;"rædað . Sum man wæs mid drycræfte bepæht swa ðæt he Criste wiðsoc . &amp; awrat his handgewrit þam awyrigedan deofle . &amp; him manrædene befæste : his nama wæs Þeofilus . He þa eft syððan hine beþohte . &amp; þa hellican pinunge on his mode weolc : &amp; ferde";plural
189;nanum cristenum men alyfed þæt he his hæle gefecce æt nanum stane : ne æt nanum treowe buton hit sy halig rodetacen . ne æt nanre stowe buton hit sy hali Godes hus . se þe elles deð he begæð untwylice hæþengyld . We habbað hwæðere þa bysene on halgum;bocum;"þæt mot se ðe wyle mid soþum læcecræfte his lichaman getemprian : swa swa dyde se witega Isaias þe worhte þam cyninge Ezechie cliðan to his dolge &amp; hine gelacnode . Se wisa Agustinus cwæð þæt unpleolic sy þeah hwa læcewyrte þicge : ac þæt he tælð to unalyfedlicere wigelunge";plural
190;"is mære witega for þan ðe he wat ealle þing . &amp; eac fela witegode . &amp; he is soð God of soþum Gode . ælmihtig sunu of þam ælmihtigan fæder . se þe his folc geneosode þurh his menniscnysse &amp; fram deofles þeowte alysde . We rædað gehwær on";bocum;"þæt se hælend fela deade to life arærde . ac þeahhwæþere nis nan godspel geset be heora nanum buton þrim anum : an is þes cniht þe we nu embe spræcon oðer wæs anes ealdormannes dohter . þridde wæs Lazarus Marthan broþor &amp; Marian . þyssera þreora manna ærist getacnað";plural
191;. þa asende he hine on wræcsið to anum igeoðe þe is Paðmas geciged . þæt he ðær þurh hungres scearpnysse acwæle . Ac se ælmihtiga hælend ne forlet to gymeleaste his gelufedan apostol : ac geswutelode him on ðam wræcsiðe þa toweardan onwrigenysse : be ðære he awrat þa;boc;"þe is gehaten apocalipsis : &amp; se wælreowa Domicianus on ðam ylcan geare wearð acweald æt his witena handum : &amp; hi ealle anmodlice ræddon þæt ealle his gesetnyssa aydlode wæron . Þa wearð Nerfa swiðe arfæst man to casere gecoren : be his geðafunge gecyrde se apostol ongean mid";singular
192;". Þa oðre þry godspelleras . Matheus . Marcus . Lucas . awriten æror be Cristes menniscnysse : þa asprungon gedwolmen on Godes gelaðunge &amp; cwædon . þæt Crist nære ær he acenned wæs of Marian . Þa bædon ealle þa leodbiscopas þone halgan apostol . þæt he ða feorðan";boc;"gesette . &amp; þæra gedwolmanna dyrstignysse adwæscte . Iohannes þa bead þreora daga fæsten gemænelice . &amp; he æfter þam fæstene wearð swa miclum mid Godes gaste afylled þæt he ealle Godes englas &amp; ealle gesceafta mid healicum mode oferstah &amp; mid þysum wordum þa godspellican gesetnysse ongan . In";singular
193;"herunge &amp; on waclicum scræfum oððe hulcum lutiende . deorum geferlæhte to engellicum spræcum gewunode . on micclum wundrum scinende wæron . Blindum hi forgeafon gesihðe . healtum færeld . deafum hlyst . dumbum spræce . Deoflu hi oferswiðdon &amp; afligdon &amp; þa deadan þurh Godes mihte arærdon . Seo";boc;"þe is gehaten uita patrum sprecð menigfealdlice ymbe þyssera ancersetlena . &amp; eac gemænelicera muneca drohtnunge &amp; cwyð ðæt heora wæs fela þusenda gehwær on westenum &amp; on mynstrum wundorlice drohtniende . ac swa þeah swiþost on Egipta lande . Sume hi leofodon be ofæte &amp; wyrtum : sume be";singular
194;"&amp; on steorrum . &amp; on eorþan þeoda ofþricednys . for gemengednysse sælicra yþa &amp; sweges . Sume þas tacna we gesawon gefremmede . sume we ondrædað us towearde . Witodlice on þisum niwum dagum arisan ðeoda ongean þeodum &amp; heora ofþryccednys on eorþan gelamp swiðor þonne we on ealdum";bocum;"rædað . Oft eorþstyrung gehwær fela burga ofhreas swa swa gelamp on Tyberies dæge þæs caseres . þæt þreottene burh . þurh eorðstyrunge afeollon . Mid cwealme . &amp; mid hungre we sind gelome geswencte . ac we nateshwon gyta swutele tacna on sunnan &amp; on monan &amp; on steorran";plural
195;". &amp; soðre lufe . beoð singallice estfulle heortan mid dæghwomlicere ymbsnidenysse afeormode fram leahtrum &amp; þurh his gife onlihte . We habbað oft gehyred þæt men hatað þysne dæg geares dæig : swilce ðes dægi fyrmest sy on geares ymbrene : ac we ne gemetað nane geswutelunge on cristenum";bocum;"hwi ðes dæg . to geares anginne geteald sy . Ða ealdan Romani on hæðenum dagum ongunnon þæs geares ymbrene on þisum dæge . &amp; þa hebreiscan leoda on lenctenlicere emnihte þa greciscan on sumerlicum sunstede . &amp; þa egyptiscan þeoda ongunnon heora geares getel on hærfeste . Nu ongynð";plural
196;"geþuht þæt ðæs geares anginn on þam dæge sy gehæfd . ðe se ælmihtiga scyppend sunnan &amp; monan . &amp; steorran &amp; ealra tida angin gesette : þæt is on þam dæge þe ðæt hebreisce folc . heora geares getel ongynnað . Swa swa se heretoga Moyses on þam ælicum";bocum;"awrat . Witodlice God cwæð to Moysen be ðam monðe . Þes monað is monða angin . &amp; he bið fyrmest on geares monðum . Nu heold þæt hebreisce folc þone forman geares dægi on lenctenlicere emnihte for þan ðe on þam dæge wurdon gearlice tida gesette . Se eahtateoða";plural
197;we willað areccan ealle ða gewitnyssa þe be Criste awritene sind . þonne gæð þær swiðe micel hwil to . ne þeah hwæðere we ne magon hi ealle gereccan . for ði na þæt an þæt halige witegan be him witegodon . ac eac swilce hæðene men setton on heora;bocum;"be eallum ðisum ðingum þe we nu beforan eow ræddon ; An þæra wæs Sibylla . þe awrat on leoðcræftes wison be Cristes acennednysse . and be his ðrowunge . and be his æriste . and be his upstige . and be his tocyme to ðam micclum dome . swiðe";plural
198;"siððan . symle hire biscop . oð þisne andweardan dæg . Sy ðam ælmihtigan lof . se ðe ana ricsað . on ecnysse God ; Amen : :homily_19 FERIA SECUNDA . LETANIA MAIORE . Læwede menn behofiað . þæt him lareowas secgon . ða godspellican lare . ðe hi on";bocum;"leornodon . þæt men for nytennysse misfaran ne scoldon ; Ure Drihten sæde . to sumum lareowe . ða ða he hine axode . be ðam hehstan bebode . Lufa ðinne Drihten mid ealre ðinre heortan . and mid eallum mode . þis is þæt mæste bebod ; Is eft";plural
199;"ic geseah . and wyrsan ; Eft ða ða hi axodon hu he mihte swa stearce forhæfednysse healdan . he andwyrde ; Stiðran and wyrsan ic geseah ; Swa he hit macode on his life . and manega oðre gerihtlæhte . mid worde and gebysnunge ; We rædað gehwær on";bocum;. þæt oft and gelome men wurdon of ðisum life gelædde . and eft to life arærde . and hi fela witnungstowa . and eac halgena wununga gesawon . swa swa Gregorius se halga papa awrat on ðære bec þe is gehaten dialegorum . be anum men þæt his sawul;plural
200;"sæde ; Þa tocneowon hi þæt his bendas toburston on ðære tide þe se broðor mid estfullum mode for his sawle alysednysse þam ælmihtigum Gode þa liflican lac geoffrode ; Eac se halga papa Gregorius awrat on ðære bec dialegorum . hu micclum seo halige mæsse manegum fremode . Seo";boc;"is on englisc awend . on ðære mæg gehwa be ðison genihtsumlice gehyran . se ðe hi oferrædan wile ; IN LETANIA MAIORE . FERIA .IIII. IOHANNES se godspellere awrat on ðisum dægðerlicum godspelle hu se hælend fundigende of ðissere worulde to his heofenlican fæder spræc ; Subleuatis IESUS oculis";singular
201;"bæd þæt he moste mid him ; Drihten him andwyrde . far ðe ham to ðinum . and cyð hu micele mihte Drihten on ðe geworhte . and hu he ðe gemiltsode ; He ða ferde swiðe bodigende Drihtnes wundra . and men ðæs wundrodon ; An eorod is on";bocum;"geteald to six ðusendum . and swa fela awyrigedra gasta wæron ðam anum men getenge . oð þæt se mildheorta Drihten . to ðam lande reow . and hine ahredde ; Þa deoflu oncneowon urne Drihten Crist . and þæt iudeisce folc hine dwollice wiðsoc . and sind for ði";plural
202;"and eft ne geedlæcan . þæt we moton ætwindan . ðam wælhreawum deoflum . and Gode geðeon . þurh godre gehealtsumnysse ; Þam sy wuldor and wurðmynt . A to worulde . amen : UIII . IDUS . IANUARII . SERMO IN AEPIPHANIA DOMINI . ÐES DÆG IS gehaten on";bocum;"swutelung dæg . for ðan þe on ðisum dæge wearð Crist mancynne geswutelod . ærest ðam þrym cynegum þe him lac brohton . and eft gewislicor ða ða he on ðyssum dæge gefullod wæs ; Se ælmihtiga Godes sunu . þa ða he mann beon wolde . ða sende he";plural
203;"wæs on ðære menniscnysse swiðe liðe . and unhearmgeorn ; He ne cidde . ne he ne hrymde betwux mannum . ne he sace ne astyrede . ne he byterwyrde næs . ac mid ealre liðnysse . and soðre lufe . he drohtnode on ðisum life ; We rædað on";bocum;"be ðære culfran gecynde þæt heo is swiðe gesibsum fugel . and unscæððig . and buton geallan . and unreðe on hire clawum ; Ne heo ne leofað be wyrmum . ac be eorðlicum wæstmum ; For ðære unscæððignysse wæs se halga gast æteowed bufon Criste on þæs fugeles hiwe";plural
204;"þam ðe he swiðost motode on his domsetle sittende mid cynelicum reafe gescryd . þa stop him to Godes engel and hine ofsloh . for ðan ðe he ne sealde Gode nænne wurðmynt . and he ðærrihte mid wyrmum fornumen . gewat of life ; Þry Herodes we rædað on";bocum;". An wæs se ðe ða cild acwellan het on Cristes acennednysse ; Oðer wæs his sunu . se ðe Iohannes þone fulluhtere beheafdian het . and geðwærlæhte wið Pilate . æt ures Drihtnes ðrowunge ; Þridda is ðes Herodes ðe we nu embe reccað . hi ealle ðry forferdon";plural
205;"se ðe Iohannes þone fulluhtere beheafdian het . and geðwærlæhte wið Pilate . æt ures Drihtnes ðrowunge ; Þridda is ðes Herodes ðe we nu embe reccað . hi ealle ðry forferdon . and eac Pilatus wearð swa micclum geangsumod . þæt he hine sylfne acwealde . swa swa seo";boc;"ecclesiastica historia recð ; Eow læwedum mannum mæg ðeos anfealde racu to trymminge . þeah ðe ge ða digelnysse ðæron ne cunnon ; Næs swa ðeah ðis gedon on ðisum andwerdan dæge . ac we hit healdað on ðære nihte . þe ge hatað hlafmæsse ; ITEM DE SANCTO PETRO";singular
206;"ðær wæron to lafe ðæra crumena twelf wylian fulle ; Æt ðisum gereorde wæron seofon hlafas . and feawa fixa ; Her wæron gereordode feower ðusend manna . and seofan spyrtan afyllede mid þam bricum ; On ðam ærran gereorde wæs getacnod seo dihle lar þe stod on fif Moyses";bocum;". þurh ðam fif berenum hlafum . þe ða menigu gereordodon ; Þæra fif boca andgit geopenode se ælmihtiga lareow Crist his leorningmannum . and hi siððan oðrum . oð þæt hit to us becom ; Soðlice on ðisum gereorde wæs getacnod seo soðfæstnyss and seo gifu . ðe ðurh";plural
